state,date,hosp
AS,2022/04/02,0
AS,2022/04/03,0
AS,2022/04/04,0
AS,2022/04/05,0
AS,2022/04/06,0
AS,2022/04/07,0
AS,2022/04/08,0
AS,2022/04/09,0
AS,2022/04/10,0
AS,2022/04/11,0
AS,2022/04/12,0
AS,2022/04/13,0
AS,2022/04/14,0
AS,2022/04/15,0
AS,2022/04/16,0
AS,2022/04/17,0
AS,2022/04/18,0
AS,2022/04/19,0
AS,2022/04/20,0
AS,2022/04/21,0
AS,2022/04/22,0
AS,2022/04/23,0
AS,2022/04/24,0
AS,2022/04/25,0
AS,2022/04/26,0
AS,2022/04/27,0
AS,2022/04/28,0
AS,2022/04/29,0
AS,2022/04/30,0
AS,2022/05/01,0
AS,2022/05/02,0
AS,2022/05/03,0
AS,2022/05/04,0
AS,2022/05/05,0
AS,2022/05/06,0
AS,2022/05/07,0
AS,2022/05/08,0
AS,2022/05/09,0
AS,2022/05/10,0
AS,2022/05/11,0
AS,2022/05/12,0
AS,2022/05/13,0
AS,2022/05/14,0
AS,2022/05/15,0
AS,2022/05/16,0
AS,2022/05/17,0
AS,2022/05/18,0
AS,2022/05/19,0
AS,2022/05/20,0
AS,2022/05/21,0
AS,2022/05/22,0
AS,2022/05/23,0
AS,2022/05/24,0
AS,2022/05/25,0
AS,2022/05/26,0
AS,2022/05/27,0
AS,2022/05/28,0
AS,2022/05/29,0
AS,2022/05/30,0
AS,2022/05/31,0
AS,2022/06/01,0
AS,2022/06/02,0
AS,2022/06/03,0
AS,2022/06/04,0
AS,2022/06/05,0
AS,2022/06/06,0
AS,2022/06/07,0
AS,2022/06/08,0
AS,2022/06/09,0
AS,2022/06/10,0
AS,2022/06/11,0
AS,2022/06/12,0
AS,2022/06/13,0
AS,2022/06/14,0
AS,2022/06/15,0
AS,2022/06/16,0
AS,2022/06/17,0
AS,2022/06/18,0
AS,2022/06/19,0
AS,2022/06/20,0
AS,2022/06/21,0
AS,2022/06/22,0
AS,2022/06/23,0
AS,2022/06/24,0
AS,2022/06/25,0
AS,2022/06/26,0
AS,2022/06/27,0
AS,2022/06/28,0
AS,2022/06/29,0
AS,2022/06/30,0
AS,2022/07/01,0
AS,2022/07/02,0
AS,2022/07/03,0
AS,2022/07/04,0
AS,2022/07/05,0
AS,2022/07/06,0
AS,2022/07/07,0
AS,2022/07/08,0
AS,2022/07/09,0
AS,2022/07/10,0
AS,2022/07/11,0
AS,2022/07/12,0
AS,2022/07/13,0
AS,2022/07/14,0
AS,2022/07/15,0
AS,2022/07/16,0
AS,2022/07/17,0
AS,2022/07/18,0
AS,2022/07/19,0
AS,2022/07/20,0
AS,2022/07/21,0
AS,2022/07/22,0
AS,2022/07/23,0
AS,2022/07/24,0
AS,2022/07/25,0
AS,2022/07/26,0
AS,2022/07/27,1
AS,2022/07/28,0
AS,2022/07/29,0
AS,2022/07/30,0
AS,2022/07/31,0
AS,2022/08/01,0
AS,2022/08/02,0
AS,2022/08/03,0
AS,2022/08/04,0
AS,2022/08/05,0
AS,2022/08/06,0
AS,2022/08/07,0
AS,2022/08/08,0
AS,2022/08/09,0
AS,2022/08/10,0
AS,2022/08/11,0
AS,2022/08/12,0
AS,2022/08/13,0
AS,2022/08/14,0
AS,2022/08/15,0
AS,2022/08/16,0
AS,2022/08/17,0
AS,2022/08/18,0
AS,2022/08/19,0
AS,2022/08/20,0
AS,2022/08/21,0
AS,2022/08/22,0
AS,2022/08/23,0
AS,2022/08/24,0
AS,2022/08/25,0
AS,2022/08/26,0
AS,2022/08/27,0
AS,2022/08/28,0
AS,2022/08/29,0
AS,2022/08/30,0
AS,2022/08/31,0
AS,2022/09/01,0
AS,2022/09/02,0
AS,2022/09/03,0
AS,2022/09/04,0
AS,2022/09/05,0
AS,2022/09/06,0
AS,2022/09/07,0
AS,2022/09/08,0
AS,2022/09/09,0
AS,2022/09/10,0
AS,2022/09/11,0
AS,2022/09/12,0
AS,2022/09/13,0
AS,2022/09/14,0
AS,2022/09/15,0
AS,2022/09/16,0
AS,2022/09/17,0
AS,2022/09/18,0
AS,2022/09/19,0
AS,2022/09/20,0
AS,2022/09/21,0
AS,2022/09/22,0
AS,2022/09/23,0
AS,2022/09/24,0
AS,2022/09/25,0
AS,2022/09/26,0
AS,2022/09/27,0
AS,2022/09/28,0
AS,2022/09/29,0
AS,2022/09/30,0
AS,2022/10/01,0
AS,2022/10/02,0
AS,2022/10/03,0
AS,2022/10/04,0
AS,2022/10/05,0
AS,2022/10/06,0
AS,2022/10/07,0
AS,2022/10/08,0
AS,2022/10/09,0
AS,2022/10/10,0
AS,2022/10/11,0
AS,2022/10/12,0
AS,2022/10/13,0
AS,2022/10/14,0
AS,2022/10/15,0
AS,2022/10/16,0
AS,2022/10/17,0
AS,2022/10/18,0
AS,2022/10/19,0
AS,2022/10/20,0
AS,2022/10/21,0
AS,2022/10/22,0
AS,2022/10/23,0
AS,2022/10/24,0
AS,2022/10/25,0
AS,2022/10/26,0
AS,2022/10/27,0
AS,2022/10/28,0
AS,2022/10/29,0
AS,2022/10/30,0
AS,2022/10/31,0
AS,2022/11/01,0
AS,2022/11/02,0
AS,2022/11/03,0
AS,2022/11/04,0
AS,2022/11/05,0
AS,2022/11/06,0
AS,2022/11/07,0
AS,2022/11/08,0
AS,2022/11/09,0
AS,2022/11/10,0
AS,2022/11/11,0
AS,2022/11/12,0
AS,2022/11/13,0
AS,2022/11/14,0
AS,2022/11/15,0
AS,2022/11/16,0
AS,2022/11/17,0
AS,2022/11/18,0
AS,2022/11/19,0
AS,2022/11/20,0
AS,2022/11/21,0
AS,2022/11/22,0
AS,2022/11/23,0
AS,2022/11/24,0
AS,2022/11/25,0
AS,2022/11/26,0
AS,2022/11/27,0
AS,2022/11/28,0
AS,2022/11/29,0
AS,2022/11/30,0
AS,2022/12/01,0
AS,2022/12/02,0
AS,2022/12/03,0
AS,2022/12/04,0
AS,2022/12/05,0
AS,2022/12/06,0
AS,2022/12/07,0
AS,2022/12/08,0
AS,2022/12/09,0
AS,2022/12/10,0
AS,2022/12/11,0
AS,2022/12/12,0
AS,2022/12/13,0
AS,2022/12/14,0
AS,2022/12/15,0
AS,2022/12/16,0
AS,2022/12/17,0
AS,2022/12/18,0
AS,2022/12/19,0
AS,2022/12/20,0
AS,2022/12/21,0
AS,2022/12/22,0
AS,2022/12/23,0
AS,2022/12/24,0
AS,2022/12/25,0
AS,2022/12/26,0
AS,2022/12/27,0
AS,2022/12/28,0
AS,2022/12/29,0
AS,2022/12/30,0
AS,2022/12/31,0
AS,2023/01/01,0
AS,2023/01/02,0
AS,2023/01/03,0
AS,2023/01/04,0
AS,2023/01/05,0
AS,2023/01/06,0
AS,2023/01/07,0
AS,2023/01/08,0
AS,2023/01/09,0
AS,2023/01/10,0
AS,2023/01/11,0
AS,2023/01/12,0
AS,2023/01/13,0
AS,2023/01/14,0
AS,2023/01/15,0
AS,2023/01/16,0
AS,2023/01/17,0
AS,2023/01/18,0
AS,2023/01/19,0
AS,2023/01/20,0
AS,2023/01/21,0
AS,2023/01/22,0
AS,2023/01/23,0
AS,2023/01/24,0
AS,2023/01/25,0
AS,2023/01/26,0
AS,2023/01/27,0
AS,2023/01/28,0
AS,2023/01/29,0
AS,2023/01/30,0
AS,2023/01/31,0
AS,2023/02/01,0
AS,2023/02/02,0
AS,2023/02/03,0
AS,2023/02/04,0
AS,2023/02/05,0
AS,2023/02/06,0
AS,2023/02/07,0
AS,2023/02/08,0
AS,2023/02/09,0
AS,2023/02/10,0
AS,2023/02/11,0
AS,2023/02/12,0
AS,2023/02/13,0
AS,2023/02/14,0
AS,2023/02/15,0
AS,2023/02/16,0
AS,2023/02/17,0
AS,2023/02/18,0
AS,2023/02/19,0
AS,2023/02/20,0
AS,2023/02/21,0
AS,2023/02/22,0
AS,2023/02/23,0
AS,2023/02/24,0
AS,2023/02/25,0
AS,2023/02/26,0
AS,2023/02/27,0
AS,2023/02/28,0
AS,2023/03/01,0
AS,2023/03/02,0
AS,2023/03/03,0
AS,2023/03/04,0
AS,2023/03/05,0
AS,2023/03/06,0
AS,2023/03/07,0
AS,2023/03/08,0
AS,2023/03/09,0
AS,2023/03/10,0
AS,2023/03/11,0
AS,2023/03/12,0
AS,2023/03/13,0
AS,2023/03/14,0
AS,2023/03/15,0
AS,2023/03/16,0
AS,2023/03/17,0
AS,2023/03/18,0
AS,2023/03/19,0
AS,2023/03/20,0
AS,2023/03/21,0
AS,2023/03/22,0
AS,2023/03/23,0
AS,2023/03/24,0
AS,2023/03/25,0
AS,2023/03/26,0
AS,2023/03/27,0
AS,2023/03/28,0
AS,2023/03/29,0
AS,2023/03/30,0
AS,2023/03/31,0
AS,2023/04/01,0
AS,2023/04/02,0
AS,2023/04/03,0
AS,2023/04/04,0
AS,2023/04/05,0
AS,2023/04/06,0
AS,2023/04/07,0
AS,2023/04/08,0
AS,2023/04/09,0
AS,2023/04/10,0
AS,2023/04/11,0
AS,2023/04/12,0
AS,2023/04/13,0
AS,2023/04/14,0
AS,2023/04/15,0
AS,2023/04/16,0
AS,2023/04/17,0
AS,2023/04/18,0
AS,2023/04/19,0
AS,2023/04/20,0
AS,2023/04/21,0
AS,2023/04/22,0
AS,2023/04/23,0
AS,2023/04/24,0
AS,2023/04/25,0
AS,2023/04/26,0
AS,2023/04/27,0
AS,2023/04/28,0
AS,2023/04/29,0
AS,2023/04/30,0
AS,2023/05/01,0
AS,2023/05/02,0
AS,2023/05/03,0
AS,2023/05/04,0
AS,2023/05/05,0
AS,2023/05/06,0
AS,2023/05/07,0
AS,2023/05/08,0
AS,2023/05/09,0
AS,2023/05/10,0
AS,2023/05/11,0
AS,2023/05/12,0
AS,2023/05/13,0
AS,2023/05/14,0
AS,2023/05/15,0
AS,2023/05/16,0
AS,2023/05/17,0
AS,2023/05/18,0
AS,2023/05/19,0
AS,2023/05/20,0
AS,2023/05/21,0
AS,2023/05/22,0
AS,2023/05/23,0
AS,2023/05/24,0
AS,2023/05/25,0
AS,2023/05/26,0
AS,2023/05/27,0
AS,2023/05/28,0
AS,2023/05/29,0
AS,2023/05/30,0
AS,2023/05/31,0
AS,2023/06/01,0
AS,2023/06/02,0
AS,2023/06/03,0
AS,2023/06/04,0
AS,2023/06/05,0
AS,2023/06/06,0
AS,2023/06/07,0
AS,2023/06/08,0
AS,2023/06/09,0
AS,2023/06/10,0
AS,2023/06/11,0
AS,2023/06/12,0
AS,2023/06/13,0
AS,2023/06/14,0
AS,2023/06/15,0
AS,2023/06/16,0
AS,2023/06/17,0
AS,2023/06/18,0
AS,2023/06/19,0
AS,2023/06/20,0
AS,2023/06/21,0
AS,2023/06/22,0
AS,2023/06/23,0
AS,2023/06/24,0
AS,2023/06/25,0
AS,2023/06/26,0
AS,2023/06/27,0
AS,2023/06/28,0
AS,2023/06/29,0
AS,2023/06/30,0
AS,2023/07/01,0
AS,2023/07/02,0
AS,2023/07/03,0
AS,2023/07/04,0
AS,2023/07/05,0
AS,2023/07/06,0
AS,2023/07/07,0
AS,2023/07/08,0
AS,2023/07/09,0
AS,2023/07/10,0
AS,2023/07/11,0
AS,2023/07/12,0
AS,2023/07/13,0
AS,2023/07/14,0
AS,2023/07/15,0
AS,2023/07/16,0
AS,2023/07/17,0
AS,2023/07/18,0
AS,2023/07/19,0
AS,2023/07/20,0
AS,2023/07/21,0
AS,2023/07/22,0
AS,2023/07/23,0
AS,2023/07/24,0
AS,2023/07/25,0
AS,2023/07/26,0
AS,2023/07/27,0
AS,2023/07/28,0
AS,2023/07/29,0
AS,2023/07/30,0
AS,2023/07/31,0
AS,2023/08/01,0
AS,2023/08/02,0
AS,2023/08/03,0
AS,2023/08/04,0
AS,2023/08/05,0
AS,2023/08/06,0
AS,2023/08/07,0
AS,2023/08/08,0
AS,2023/08/09,0
AS,2023/08/10,0
AS,2023/08/11,0
AS,2023/08/12,0
AS,2023/08/13,0
AS,2023/08/14,0
AS,2023/08/15,0
AS,2023/08/16,0
AS,2023/08/17,0
AS,2023/08/18,0
AS,2023/08/19,0
AS,2023/08/20,0
AS,2023/08/21,0
AS,2023/08/22,0
AS,2023/08/23,0
AS,2023/08/24,0
AS,2023/08/25,0
AS,2023/08/26,0
AS,2023/08/27,0
AS,2023/08/28,0
AS,2023/08/29,0
AS,2023/08/30,0
AS,2023/08/31,0
AS,2023/09/01,0
AS,2023/09/02,0
AS,2023/09/03,0
AS,2023/09/04,0
AS,2023/09/05,0
AS,2023/09/06,0
AS,2023/09/07,0
AS,2023/09/08,0
AS,2023/09/09,0
AS,2023/09/10,0
AS,2023/09/11,0
AS,2023/09/12,0
AS,2023/09/13,0
AS,2023/09/14,0
AS,2023/09/15,0
AS,2023/09/16,0
AS,2023/09/17,0
AS,2023/09/18,0
AS,2023/09/19,0
AS,2023/09/20,0
AS,2023/09/21,0
AS,2023/09/22,0
AS,2023/09/23,0
AS,2023/09/24,0
AS,2023/09/25,0
AS,2023/09/26,0
AS,2023/09/27,0
AS,2023/09/28,0
AS,2023/09/29,0
AS,2023/09/30,0
AS,2023/10/01,0
AS,2023/10/02,0
AS,2023/10/03,0
AS,2023/10/04,0
AS,2023/10/05,0
AS,2023/10/06,0
AS,2023/10/07,0
AS,2023/10/08,0
AS,2023/10/09,0
AS,2023/10/10,0
AS,2023/10/11,0
AS,2023/10/12,0
AS,2023/10/13,0
AS,2023/10/14,0
AS,2023/10/15,0
AS,2023/10/16,0
AS,2023/10/17,0
AS,2023/10/18,0
AS,2023/10/19,0
AS,2023/10/20,0
AS,2023/10/21,0
AS,2023/10/22,0
AS,2023/10/23,0
AS,2023/10/24,0
AS,2023/10/25,0
AS,2023/10/26,0
AS,2023/10/27,0
AS,2023/10/28,0
AS,2023/10/29,0
AS,2023/10/30,0
AS,2023/10/31,0
AS,2023/11/01,0
AS,2023/11/02,0
AS,2023/11/03,0
AS,2023/11/04,0
AS,2023/11/05,0
AS,2023/11/06,0
AS,2023/11/07,0
AS,2023/11/08,0
AS,2023/11/09,0
AS,2023/11/10,0
AS,2023/11/11,0
AS,2023/11/12,0
AS,2023/11/13,0
AS,2023/11/14,0
AS,2023/11/15,0
AS,2023/11/16,0
AS,2023/11/17,0
AS,2023/11/18,0
AS,2023/11/19,0
AS,2023/11/20,0
AS,2023/11/21,0
AS,2023/11/22,0
AS,2023/11/23,0
AS,2023/11/24,0
AS,2023/11/25,0
AS,2023/11/26,0
AS,2023/11/27,0
AS,2023/11/28,0
AS,2023/11/29,0
AS,2023/11/30,0
AS,2023/12/01,0
AS,2023/12/02,0
AS,2023/12/03,0
AS,2023/12/04,0
AS,2023/12/05,0
AS,2023/12/06,0
AS,2023/12/07,0
AS,2023/12/08,0
AS,2023/12/09,0
AS,2023/12/10,0
AS,2023/12/11,0
AS,2023/12/12,0
AS,2023/12/13,0
AS,2023/12/14,0
AS,2023/12/15,0
AS,2023/12/16,0
AS,2023/12/17,0
AS,2023/12/18,0
AS,2023/12/19,0
AS,2023/12/20,0
AS,2023/12/21,0
AS,2023/12/22,0
AS,2023/12/23,0
AS,2023/12/24,0
AS,2023/12/25,0
AS,2023/12/26,0
AS,2023/12/27,0
AS,2023/12/28,0
AS,2023/12/29,0
AS,2023/12/30,0
AS,2023/12/31,0
AS,2024/01/01,0
AS,2024/01/02,0
AS,2024/01/03,0
AS,2024/01/04,0
AS,2024/01/05,0
AS,2024/01/06,0
AS,2024/01/07,0
AS,2024/01/08,0
AS,2024/01/09,0
AS,2024/01/10,0
AS,2024/01/11,0
AS,2024/01/12,0
AS,2024/01/13,0
AS,2024/01/14,0
AS,2024/01/15,0
AS,2024/01/16,0
AS,2024/01/17,0
AS,2024/01/18,0
AS,2024/01/19,0
AS,2024/01/20,0
AS,2024/01/21,0
AS,2024/01/22,0
AS,2024/01/23,0
AS,2024/01/24,0
AS,2024/01/25,0
AS,2024/01/26,0
AS,2024/01/27,0
AS,2024/01/28,0
AS,2024/01/29,0
AS,2024/01/30,0
AS,2024/01/31,0
AS,2024/02/01,0
AS,2024/02/02,0
AS,2024/02/03,0
AS,2024/02/04,0
AS,2024/02/05,0
AS,2024/02/06,0
AS,2024/02/07,0
AS,2024/02/08,0
AS,2024/02/09,0
AS,2024/02/10,0
AS,2024/02/11,0
AS,2024/02/12,0
AS,2024/02/13,0
AS,2024/02/14,0
AS,2024/02/15,0
AS,2024/02/16,0
AS,2024/02/17,0
AS,2024/02/18,0
AS,2024/02/19,0
AS,2024/02/20,0
AS,2024/02/21,0
AS,2024/02/22,0
AS,2024/02/23,0
AS,2024/02/24,0
AS,2024/02/25,0
AS,2024/02/26,0
AS,2024/02/27,0
AS,2024/02/28,0
AS,2024/02/29,0
AS,2024/03/01,0
AS,2024/03/02,0
AS,2024/03/03,0
AS,2024/03/04,0
AS,2024/03/05,0
AS,2024/03/06,0
AS,2024/03/07,0
AS,2024/03/08,0
AS,2024/03/09,0
AS,2024/03/10,0
AS,2024/03/11,0
AS,2024/03/12,0
AS,2024/03/13,0
AS,2024/03/14,0
AS,2024/03/15,0
AS,2024/03/16,0
AS,2024/03/17,0
AS,2024/03/18,0
AS,2024/03/19,0
AS,2024/03/20,0
AS,2024/03/21,0
AS,2024/03/22,0
AS,2024/03/23,0
AS,2024/03/24,0
AS,2024/03/25,0
AS,2024/03/26,0
AS,2024/03/27,0
AS,2024/03/28,0
AS,2024/03/29,0
AS,2024/03/30,0
AS,2024/03/31,0
AS,2024/04/01,0
AS,2024/04/02,0
AS,2024/04/03,0
AS,2024/04/04,0
AS,2024/04/05,0
AS,2024/04/06,0
AS,2024/04/07,0
AS,2024/04/08,0
AS,2024/04/09,0
AS,2024/04/10,0
AS,2024/04/11,0
AS,2024/04/12,0
AS,2024/04/13,0
AS,2024/04/14,0
AS,2024/04/15,0
AS,2024/04/16,0
AS,2024/04/17,0
AS,2024/04/18,0
AS,2024/04/19,0
AS,2024/04/20,0
AS,2024/04/21,0
AS,2024/04/22,0
AS,2024/04/23,0
AS,2024/04/24,0
AS,2024/04/25,0
AS,2024/04/26,0
AS,2024/04/27,0
AZ,2020/03/02,
AZ,2020/03/03,
AZ,2020/03/04,
AZ,2020/03/05,
AZ,2020/03/06,
AZ,2020/03/07,
AZ,2020/03/08,
AZ,2020/03/09,
AZ,2020/03/10,
AZ,2020/03/11,
AZ,2020/03/12,
AZ,2020/03/13,
AZ,2020/03/14,
AZ,2020/03/15,
AZ,2020/03/16,
AZ,2020/03/17,
AZ,2020/03/18,
AZ,2020/03/19,
AZ,2020/03/20,
AZ,2020/03/21,
AZ,2020/03/22,
AZ,2020/03/23,
AZ,2020/03/24,
AZ,2020/03/25,
AZ,2020/03/26,
AZ,2020/03/27,
AZ,2020/03/28,
AZ,2020/03/29,
AZ,2020/03/30,
AZ,2020/03/31,
AZ,2020/04/01,
AZ,2020/04/02,
AZ,2020/04/03,
AZ,2020/04/04,
AZ,2020/04/05,
AZ,2020/04/06,
AZ,2020/04/07,
AZ,2020/04/08,
AZ,2020/04/09,
AZ,2020/04/10,
AZ,2020/04/11,
AZ,2020/04/12,
AZ,2020/04/13,
AZ,2020/04/14,
AZ,2020/04/15,
AZ,2020/04/16,
AZ,2020/04/17,
AZ,2020/04/18,
AZ,2020/04/19,
AZ,2020/04/20,
AZ,2020/04/21,
AZ,2020/04/22,
AZ,2020/04/23,
AZ,2020/04/24,
AZ,2020/04/25,
AZ,2020/04/26,
AZ,2020/04/27,
AZ,2020/04/28,
AZ,2020/04/29,
AZ,2020/04/30,
AZ,2020/05/01,
AZ,2020/05/02,
AZ,2020/05/03,
AZ,2020/05/04,
AZ,2020/05/05,
AZ,2020/05/06,
AZ,2020/05/07,
AZ,2020/05/08,
AZ,2020/05/09,
AZ,2020/05/10,
AZ,2020/05/11,
AZ,2020/05/12,
AZ,2020/05/13,
AZ,2020/05/14,
AZ,2020/05/15,
AZ,2020/05/16,
AZ,2020/05/17,
AZ,2020/05/18,
AZ,2020/05/19,
AZ,2020/05/20,
AZ,2020/05/21,
AZ,2020/05/22,
AZ,2020/05/23,
AZ,2020/05/24,
AZ,2020/05/25,
AZ,2020/05/26,
AZ,2020/05/27,
AZ,2020/05/28,
AZ,2020/05/29,
AZ,2020/05/30,
AZ,2020/05/31,
AZ,2020/06/01,
AZ,2020/06/02,
AZ,2020/06/03,
AZ,2020/06/04,
AZ,2020/06/05,
AZ,2020/06/06,
AZ,2020/06/07,
AZ,2020/06/08,
AZ,2020/06/09,
AZ,2020/06/10,
AZ,2020/06/11,
AZ,2020/06/12,
AZ,2020/06/13,
AZ,2020/06/14,
AZ,2020/06/15,
AZ,2020/06/16,
AZ,2020/06/17,
AZ,2020/06/18,
AZ,2020/06/19,
AZ,2020/06/20,
AZ,2020/06/21,
AZ,2020/06/22,
AZ,2020/06/23,
AZ,2020/06/24,
AZ,2020/06/25,
AZ,2020/06/26,
AZ,2020/06/27,
AZ,2020/06/28,
AZ,2020/06/29,
AZ,2020/06/30,
AZ,2020/07/01,
AZ,2020/07/02,
AZ,2020/07/03,
AZ,2020/07/04,
AZ,2020/07/05,
AZ,2020/07/06,
AZ,2020/07/07,
AZ,2020/07/08,
AZ,2020/07/09,
AZ,2020/07/10,
AZ,2020/07/11,
AZ,2020/07/12,
AZ,2020/07/13,
AZ,2020/07/14,
AZ,2020/07/15,
AZ,2020/07/16,
AZ,2020/07/17,
AZ,2020/07/18,
AZ,2020/07/19,
AZ,2020/07/20,
AZ,2020/07/21,
AZ,2020/07/22,
AZ,2020/07/23,
AZ,2020/07/24,
AZ,2020/07/25,
AZ,2020/07/26,
AZ,2020/07/27,
AZ,2020/07/28,
AZ,2020/07/29,
AZ,2020/07/30,
AZ,2020/07/31,
AZ,2020/08/01,
AZ,2020/08/02,
AZ,2020/08/03,
AZ,2020/08/04,
AZ,2020/08/05,
AZ,2020/08/06,
AZ,2020/08/07,
AZ,2020/08/08,
AZ,2020/08/09,
AZ,2020/08/10,
AZ,2020/08/11,
AZ,2020/08/12,
AZ,2020/08/13,
AZ,2020/08/14,
AZ,2020/08/15,
AZ,2020/08/16,
AZ,2020/08/17,
AZ,2020/08/18,
AZ,2020/08/19,
AZ,2020/08/20,
AZ,2020/08/21,
AZ,2020/08/22,
AZ,2020/08/23,
AZ,2020/08/24,
AZ,2020/08/25,
AZ,2020/08/26,
AZ,2020/08/27,
AZ,2020/08/28,
AZ,2020/08/29,
AZ,2020/08/30,
AZ,2020/08/31,
AZ,2020/09/01,
AZ,2020/09/02,
AZ,2020/09/03,
AZ,2020/09/04,
AZ,2020/09/05,
AZ,2020/09/06,
AZ,2020/09/07,
AZ,2020/09/08,
AZ,2020/09/09,
AZ,2020/09/10,
AZ,2020/09/11,
AZ,2020/09/12,
AZ,2020/09/13,
AZ,2020/09/14,
AZ,2020/09/15,
AZ,2020/09/16,
AZ,2020/09/17,
AZ,2020/09/18,
AZ,2020/09/19,
AZ,2020/09/20,
AZ,2020/09/21,
AZ,2020/09/22,
AZ,2020/09/23,
AZ,2020/09/24,
AZ,2020/09/25,
AZ,2020/09/26,
AZ,2020/09/27,
AZ,2020/09/28,
AZ,2020/09/29,
AZ,2020/09/30,
AZ,2020/10/01,
AZ,2020/10/02,
AZ,2020/10/03,0
AZ,2020/10/04,0
AZ,2020/10/05,
AZ,2020/10/06,
AZ,2020/10/07,
AZ,2020/10/08,
AZ,2020/10/09,
AZ,2020/10/10,0
AZ,2020/10/11,0
AZ,2020/10/12,
AZ,2020/10/13,
AZ,2020/10/14,
AZ,2020/10/15,
AZ,2020/10/16,0
AZ,2020/10/17,0
AZ,2020/10/18,0
AZ,2020/10/19,0
AZ,2020/10/20,0
AZ,2020/10/21,0
AZ,2020/10/22,0
AZ,2020/10/23,0
AZ,2020/10/24,1
AZ,2020/10/25,0
AZ,2020/10/26,0
AZ,2020/10/27,1
AZ,2020/10/28,0
AZ,2020/10/29,1
AZ,2020/10/30,0
AZ,2020/10/31,0
AZ,2020/11/01,0
AZ,2020/11/02,1
AZ,2020/11/03,2
AZ,2020/11/04,1
AZ,2020/11/05,2
AZ,2020/11/06,4
AZ,2020/11/07,3
AZ,2020/11/08,6
AZ,2020/11/09,3
AZ,2020/11/10,5
AZ,2020/11/11,3
AZ,2020/11/12,4
AZ,2020/11/13,4
AZ,2020/11/14,3
AZ,2020/11/15,3
AZ,2020/11/16,3
AZ,2020/11/17,6
AZ,2020/11/18,4
AZ,2020/11/19,3
AZ,2020/11/20,1
AZ,2020/11/21,1
AZ,2020/11/22,0
AZ,2020/11/23,0
AZ,2020/11/24,2
AZ,2020/11/25,2
AZ,2020/11/26,5
AZ,2020/11/27,3
AZ,2020/11/28,1
AZ,2020/11/29,8
AZ,2020/11/30,3
AZ,2020/12/01,1
AZ,2020/12/02,4
AZ,2020/12/03,1
AZ,2020/12/04,0
AZ,2020/12/05,2
AZ,2020/12/06,2
AZ,2020/12/07,0
AZ,2020/12/08,23
AZ,2020/12/09,2
AZ,2020/12/10,2
AZ,2020/12/11,1
AZ,2020/12/12,3
AZ,2020/12/13,2
AZ,2020/12/14,1
AZ,2020/12/15,5
AZ,2020/12/16,1
AZ,2020/12/17,1
AZ,2020/12/18,3
AZ,2020/12/19,2
AZ,2020/12/20,3
AZ,2020/12/21,1
AZ,2020/12/22,1
AZ,2020/12/23,6
AZ,2020/12/24,4
AZ,2020/12/25,6
AZ,2020/12/26,5
AZ,2020/12/27,42
AZ,2020/12/28,1
AZ,2020/12/29,0
AZ,2020/12/30,3
AZ,2020/12/31,4
AZ,2021/01/01,2
AZ,2021/01/02,4
AZ,2021/01/03,6
AZ,2021/01/04,0
AZ,2021/01/05,1
AZ,2021/01/06,3
AZ,2021/01/07,3
AZ,2021/01/08,5
AZ,2021/01/09,2
AZ,2021/01/10,4
AZ,2021/01/11,3
AZ,2021/01/12,1
AZ,2021/01/13,5
AZ,2021/01/14,7
AZ,2021/01/15,5
AZ,2021/01/16,3
AZ,2021/01/17,3
AZ,2021/01/18,1
AZ,2021/01/19,1
AZ,2021/01/20,2
AZ,2021/01/21,1
AZ,2021/01/22,2
AZ,2021/01/23,1
AZ,2021/01/24,2
AZ,2021/01/25,0
AZ,2021/01/26,0
AZ,2021/01/27,3
AZ,2021/01/28,2
AZ,2021/01/29,2
AZ,2021/01/30,2
AZ,2021/01/31,3
AZ,2021/02/01,1
AZ,2021/02/02,1
AZ,2021/02/03,4
AZ,2021/02/04,3
AZ,2021/02/05,2
AZ,2021/02/06,1
AZ,2021/02/07,2
AZ,2021/02/08,0
AZ,2021/02/09,0
AZ,2021/02/10,1
AZ,2021/02/11,1
AZ,2021/02/12,2
AZ,2021/02/13,2
AZ,2021/02/14,1
AZ,2021/02/15,0
AZ,2021/02/16,0
AZ,2021/02/17,5
AZ,2021/02/18,2
AZ,2021/02/19,2
AZ,2021/02/20,3
AZ,2021/02/21,3
AZ,2021/02/22,1
AZ,2021/02/23,0
AZ,2021/02/24,2
AZ,2021/02/25,2
AZ,2021/02/26,1
AZ,2021/02/27,2
AZ,2021/02/28,2
AZ,2021/03/01,1
AZ,2021/03/02,11
AZ,2021/03/03,4
AZ,2021/03/04,3
AZ,2021/03/05,3
AZ,2021/03/06,4
AZ,2021/03/07,3
AZ,2021/03/08,0
AZ,2021/03/09,0
AZ,2021/03/10,2
AZ,2021/03/11,2
AZ,2021/03/12,2
AZ,2021/03/13,2
AZ,2021/03/14,2
AZ,2021/03/15,1
AZ,2021/03/16,0
AZ,2021/03/17,4
AZ,2021/03/18,2
AZ,2021/03/19,3
AZ,2021/03/20,2
AZ,2021/03/21,2
AZ,2021/03/22,0
AZ,2021/03/23,2
AZ,2021/03/24,1
AZ,2021/03/25,0
AZ,2021/03/26,2
AZ,2021/03/27,0
AZ,2021/03/28,0
AZ,2021/03/29,2
AZ,2021/03/30,1
